age,gender,shower,out_freq,active_time,hiki_period,sleep_hours,meal_count,isolation
34,0,0,1,2,6,6,2,0.8196268062005243
27,1,7,3,1,17,4,3,0.12261092824308445
38,0,7,4,1,28,5,2,0.14617156669624295
25,0,7,4,0,1,5,1,0.3541026108170725
32,1,3,3,2,6,7,2,0.2801199837763499
38,1,7,4,3,33,7,2,0.2650325116032955
33,1,1,1,2,36,12,3,0.7548963274853566
36,0,7,1,2,133,7,3,0.9161088369866378
23,1,7,1,3,152,5,2,0.9428588435009359
32,1,3,1,1,2,9,2,0.5702242504184469
30,1,7,4,0,82,10,2,0.604894970501759
22,1,7,4,2,45,7,2,0.3295081344382887
25,1,0,1,2,8,12,2,0.960566188849611
26,1,7,3,2,2,8,1,0.20440572047666947
28,1,3,4,2,0,5,3,0.12205835951652672
38,1,7,1,3,3,7,2,0.6804786849840826
30,1,7,4,2,5,8,2,0.0952756906627491
21,1,3,4,1,8,5,2,0.32592173020100806
36,1,7,4,3,5,5,2,0.13799151878469615
27,0,0,4,2,129,7,0,0.8184824053656
21,1,7,4,0,1,6,4,0.1685748023948792
35,0,7,3,3,0,4,3,0.08916853688468515
21,1,3,2,1,8,8,3,0.3556637538196237
22,0,7,3,3,64,11,2,0.320550086751266
26,0,7,3,3,2,5,2,0.11735706466584259
23,1,3,1,2,6,8,3,0.8027703092123406
25,0,7,4,2,2,5,0,0.15811198635643248
23,0,7,1,3,224,7,1,0.985124132423943
32,0,3,4,3,53,9,3,0.5884860853416161
32,1,7,0,0,3,10,3,0.7666092853645073
35,1,7,4,1,2,12,1,0.12412828196020843
31,1,7,3,2,31,4,2,0.23684998372404348
32,0,7,1,0,19,9,2,0.8980685915132466
30,0,7,4,2,0,7,2,0.06770942671755258
23,1,7,2,3,80,5,1,0.6215447490022898
27,0,7,3,1,76,6,2,0.17093539450441786
30,1,7,4,3,4,8,2,0.13799151878469615
29,1,7,1,0,37,7,2,0.9768490094979281
37,0,0,3,1,20,6,2,0.24384966954002202
21,1,7,4,1,37,11,2,0.2618059186482525
20,0,7,4,2,7,11,2,0.19173799367157632
22,1,7,4,3,1,6,3,0.06961888680922525
24,1,7,3,1,4,10,3,0.06313632291916162
21,1,7,1,3,2,5,2,0.9891484711649433
32,0,7,0,2,13,7,2,0.7811818727957353
21,1,7,4,0,73,7,2,0.3984089101362767
25,1,7,3,2,1,5,2,0.08043270865844954
26,0,7,4,2,4,7,0,0.4375877739029523
25,1,3,1,2,9,7,2,0.8991258406437996
36,0,7,0,2,206,7,2,0.9666067678836112
21,0,7,4,2,2,4,2,0.06770942671755258
25,1,7,1,1,6,2,3,0.7007094634326019
28,0,7,1,0,3,7,2,0.7295387493024799
23,1,1,0,2,27,8,2,0.8371398449267301
25,1,3,3,1,7,5,2,0.3680126304970084
37,1,3,4,0,6,6,3,0.5654086013116092
27,1,7,4,2,38,10,2,0.3295081344382887
19,0,7,1,1,68,5,3,0.6068699872744354
32,1,7,4,1,80,4,2,0.14617156669624295
37,1,7,4,3,3,6,2,0.09942441049554852
34,1,3,4,3,93,10,2,0.6439343683615386
22,0,7,4,2,0,10,3,0.0469161421399008
32,0,7,4,2,8,4,2,0.19173799367157632
28,1,3,2,2,156,7,2,0.8520949844091797
31,0,7,4,3,5,6,2,0.13799151878469615
38,0,3,1,3,6,6,3,0.9018020702740305
25,1,7,4,2,2,9,2,0.06770942671755258
32,1,7,3,2,0,6,3,0.05596671563142542
28,0,7,3,2,27,9,2,0.2222124296375601
38,0,3,4,3,2,9,2,0.23769177786383444
24,1,0,4,2,2,5,2,0.09467131979796875
37,0,7,3,2,154,6,2,0.6130664235278493
28,0,7,1,1,4,7,3,0.4066274778207646
24,0,7,4,3,18,7,3,0.19640828735719237
26,1,3,1,2,97,9,2,0.9142616705473912
21,0,7,2,0,0,5,3,0.18796193938017733
34,0,3,4,3,0,5,3,0.17446634856967164
19,1,7,2,2,129,7,2,0.6710344546893512
27,1,7,4,2,27,7,3,0.13851507233090157
33,0,3,4,3,83,7,3,0.4083874786832369
36,1,7,4,2,34,5,3,0.13851507233090157
23,0,3,4,2,57,11,3,0.48473668424663047
24,0,7,1,3,24,9,3,0.686589351812313
32,1,3,3,2,196,11,0,0.9681881121664242
24,0,3,1,2,53,11,1,0.9803648401721085
30,1,7,0,2,9,11,3,0.7075770078457801
26,0,7,4,2,132,7,2,0.5477271131353904
24,0,3,0,2,48,5,3,0.957420705381236
31,1,7,4,2,11,6,2,0.19173799367157632
38,0,3,3,2,45,8,2,0.6448731341144777
28,0,7,4,2,37,6,2,0.968253731430899
31,0,7,4,3,233,4,3,0.5551131985354308
27,1,7,2,0,51,8,2,0.6979643237354605
22,0,7,0,1,7,5,3,0.7349873740536589
31,1,1,4,1,201,4,2,0.5572061211309661
28,1,7,4,2,83,4,2,0.19173799367157632
33,1,7,4,2,1,7,2,0.06770942671755258
27,1,7,3,1,2,9,2,0.059374787603645514
38,1,3,4,2,28,6,3,0.3122936162960593
22,1,7,3,2,3,7,2,0.11255358228323815
19,0,7,4,2,209,12,2,0.5477271131353904
23,1,7,4,2,6,6,2,0.19173799367157632
28,0,3,1,0,29,6,2,0.9613654099685319
25,0,3,0,0,139,11,3,0.9898372419282613
31,0,7,4,2,1,5,2,0.06770942671755258
34,0,1,4,0,27,11,1,0.7205398324577535
33,0,7,4,2,6,4,2,0.0952756906627491
33,0,0,0,0,122,10,2,0.9941299618992069
27,1,3,3,2,8,5,2,0.4465649943580163
25,1,1,4,2,196,7,3,0.5416784790802114
34,0,7,4,3,211,7,2,0.6480033370804856
37,0,3,4,0,1,8,3,0.279604661605762
31,1,3,0,3,10,4,1,0.9850346808115543
23,0,7,1,2,3,6,3,0.39015523490096693
36,1,7,4,0,149,6,2,0.8865676817234908
34,1,3,4,3,4,8,2,0.31135061170657247
22,1,7,4,2,6,3,2,0.34811744650714177
24,1,7,3,3,11,7,3,0.22741615698116557
26,0,3,1,2,4,11,2,0.7982592700637847
30,1,7,4,1,35,7,3,0.1039700280549616
25,1,3,2,3,39,11,1,0.9057417826606199
35,1,7,2,3,72,5,3,0.2916219333340934
20,0,7,3,2,25,7,2,0.23684998372404348
21,1,7,4,3,2,5,2,0.09942441049554852
20,0,7,3,0,84,11,2,0.4436992121419159
35,1,7,1,3,219,7,3,0.9431815441239387
21,1,7,2,1,1,10,2,0.08111926111917885
29,0,3,4,2,196,11,2,0.7737751171854721
32,1,7,4,0,1,5,2,0.1685748023948792
19,1,7,4,2,3,5,2,0.0952756906627491
31,0,1,1,0,78,11,1,0.9716725159132327
30,0,3,4,0,11,4,2,0.6516185144181187
34,1,7,1,2,79,6,3,0.5903565139703284
29,0,3,1,0,58,8,2,0.9809705097522461
31,1,7,4,2,145,9,2,0.5477271131353904
29,1,7,1,2,1,8,3,0.30614093416389604
34,0,7,1,2,58,11,3,0.7490938474639302
32,0,3,4,3,18,4,2,0.5045714971936305
36,1,7,3,2,11,5,3,0.16222822285069657
26,1,1,2,3,72,5,2,0.46653371241328345
33,1,3,4,1,0,9,3,0.09118313753282856
26,1,0,0,3,8,7,2,0.8865406075054594
19,1,7,4,2,2,6,2,0.06770942671755258
24,1,7,3,3,13,6,3,0.22741615698116557
31,1,7,1,0,36,8,1,0.970803421600923
30,0,3,4,2,11,6,3,0.3122936162960593
21,1,7,3,0,18,7,2,0.4642186972337638
24,1,7,2,3,66,7,3,0.2916219333340934
36,1,3,1,2,195,8,1,0.991938048094746
21,1,0,4,3,11,6,2,0.3417643366081469
24,0,7,1,0,11,6,2,0.8558226120892807
21,1,7,4,2,6,11,3,0.0666218676473796
24,0,7,1,0,83,4,2,0.8558226120892807
37,1,7,1,3,198,10,2,0.9607709898690453
19,1,7,3,1,6,5,3,0.0584127129979245
35,0,7,1,2,56,8,3,0.7490938474639302
19,1,1,1,0,11,7,2,0.9670251954715976
35,1,0,4,2,19,7,1,0.8802172776207622
36,0,7,3,0,4,5,0,0.6791387336648855
19,1,7,1,0,156,6,1,0.987942938879491
24,0,3,3,2,13,5,2,0.4671057291157117
31,1,7,2,2,60,4,3,0.35940293886631
32,1,1,4,1,10,5,2,0.19774993840002228
37,1,1,0,0,190,11,2,0.9962959972560814
28,0,7,1,2,8,11,3,0.6814334044724342
29,1,1,4,2,16,5,3,0.18798658651749098
25,1,7,3,2,1,6,3,0.05596671563142542
37,0,7,0,2,34,6,2,0.7811818727957353
27,1,7,3,0,4,9,3,0.19353793162080746
34,0,3,3,3,10,10,2,0.5712652677218227
19,1,7,3,1,8,10,3,0.13179932095366353
35,0,1,3,3,184,7,2,0.7761787503465097
29,1,7,0,3,25,4,2,0.8960394822889021
38,1,3,4,2,20,4,1,0.6443309079785957
37,1,7,3,2,6,8,3,0.07915813821055251
30,1,0,4,0,5,12,2,0.2974091269274671
38,1,7,3,2,6,5,3,0.16222822285069657
23,0,3,1,2,6,11,2,0.7982592700637847
36,1,7,4,3,5,6,2,0.13799151878469615
30,1,7,1,0,171,10,2,0.9782509092523439
21,0,7,1,2,94,10,3,0.7915942782863314
30,1,3,4,2,1,7,2,0.17020729105823318
29,0,7,3,1,213,5,1,0.7399951477807667
22,0,7,4,1,143,7,3,0.3720053794267503
27,0,7,3,0,11,6,1,0.7008476474641772
38,0,7,4,3,3,7,3,0.06961888680922525
29,1,7,4,1,2,8,2,0.04980215760699774
21,1,7,4,3,47,6,3,0.3361386014765922
21,1,7,4,3,3,7,3,0.06961888680922525
23,0,7,4,1,6,8,2,0.07063023635685803
34,0,0,1,2,10,12,2,0.9964665844595288
28,1,7,4,0,6,10,2,0.4046333923668086
38,1,7,4,2,21,8,2,0.19173799367157632
32,1,7,2,2,5,8,3,0.10732111221959086
25,1,3,0,1,28,6,3,0.88678723013656
38,1,7,4,3,2,4,2,0.09942441049554852
37,0,3,4,2,0,9,3,0.12205835951652672
25,0,3,4,0,1,6,3,0.4729212273609146
36,0,7,4,2,79,4,2,0.19173799367157632
19,1,7,1,2,18,4,2,0.7593810169389497
28,0,7,1,2,25,6,2,0.7593810169389497
32,0,7,4,0,29,8,3,0.3098071510462749
31,0,7,3,2,4,6,2,0.12109230354434995
32,0,7,3,2,2,6,2,0.08043270865844954
26,1,7,4,3,40,12,2,0.4276053908218187
31,1,7,1,2,9,10,2,0.6801282715042763
22,0,7,3,3,1,12,3,0.08916853688468515
24,1,3,4,3,15,7,2,0.5045714971936305
21,0,7,1,2,48,6,2,0.8673392262823717
38,1,7,0,2,209,7,3,0.9515018761663215
35,0,3,1,3,17,8,2,0.9012689558391219
38,1,7,4,2,42,9,2,0.3295081344382887
38,1,3,1,3,104,7,2,0.9600948668884944
20,0,3,1,1,222,9,1,0.9835587600066716
19,0,7,4,1,30,6,0,0.5584684316546183
36,1,7,2,3,14,6,1,0.6215447490022898
28,0,7,1,2,11,7,2,0.7593810169389497
25,1,3,1,1,51,4,3,0.85885989719485
37,0,7,3,3,179,6,2,0.7066155617826472
26,1,7,4,1,14,7,3,0.1039700280549616
29,1,7,1,2,1,7,3,0.39572838841414987
34,1,3,3,2,172,8,2,0.804661626339793
24,0,7,0,2,57,7,2,0.9215457317556898
33,1,0,4,1,4,6,3,0.06904592060832918
22,0,7,3,2,1,5,2,0.08043270865844954
38,1,7,4,2,32,7,4,0.19173799367157632
28,1,3,1,3,30,6,3,0.8608637199543453
26,1,7,4,3,70,7,3,0.19640828735719237
19,1,3,4,2,3,2,2,0.315889513972886
21,0,3,1,3,8,18,2,0.9012689558391219
23,1,7,4,1,4,11,2,0.07063023635685803
30,0,7,4,3,80,6,3,0.19640828735719237
30,1,7,4,2,23,7,3,0.13851507233090157
37,0,3,0,2,79,6,2,0.9097697934700519
30,1,7,1,3,4,7,4,0.6804786849840826
23,1,0,3,1,2,5,2,0.08985955599639095
24,1,3,2,0,32,4,2,0.7590607867103114
35,0,3,1,2,8,6,3,0.8027703092123406
24,1,1,1,2,17,10,2,0.7537834173549436
34,0,7,4,2,24,7,1,0.39077668936847837
37,0,3,4,0,9,9,3,0.5590331867041001
25,1,7,4,2,1,9,2,0.06770942671755258
36,0,1,1,2,49,11,3,0.8645076612012174
21,1,1,1,0,25,9,0,0.9567119844773427
26,1,7,1,0,168,5,2,0.9680547960833408
31,1,7,1,2,7,7,3,0.6814334044724342
20,0,7,3,3,222,11,2,0.6891633884028409
24,1,3,3,0,16,10,2,0.8497819976442471
19,0,7,1,2,59,8,2,0.8673392262823717
38,1,3,0,2,144,12,2,0.9809429137195483
26,0,7,4,2,62,10,2,0.19173799367157632
26,0,7,1,0,38,9,3,0.892874278522738
19,0,3,1,2,70,12,2,0.8991258406437996
24,1,7,4,1,7,6,2,0.14617156669624295
34,0,7,1,1,31,7,2,0.605436254141061
26,0,3,2,3,1,4,3,0.26251797684074807
22,1,7,4,2,60,4,3,0.13851507233090157
32,1,7,4,2,181,12,2,0.5477271131353904
37,1,7,1,2,65,11,2,0.6801282715042763
27,1,1,3,3,57,8,3,0.4881799874140624
27,0,3,4,2,3,7,2,0.22924216265835395
34,1,7,4,3,103,5,2,0.3903649274722598
23,1,7,4,3,53,8,2,0.4276053908218187
36,1,3,4,3,222,7,2,0.8386928733933798
24,0,7,4,3,30,5,2,0.2650325116032955
23,1,3,0,3,2,7,2,0.8816940310898156
29,1,7,1,1,7,5,1,0.8057889489295113
22,1,7,3,2,5,5,2,0.11255358228323815
21,1,7,4,2,6,9,2,0.0952756906627491
19,1,7,1,3,59,6,2,0.8700600658627557
21,1,7,0,2,60,9,2,0.8808929034375721
24,0,3,1,2,13,7,2,0.8991258406437996
31,1,7,4,1,1,6,3,0.034305763809608196
24,0,7,4,1,15,7,1,0.3164268895622758
35,1,7,1,0,10,7,1,0.9597148834409513
36,1,3,3,2,67,10,2,0.4465649943580163
26,0,7,3,2,14,9,3,0.1737974195454624
37,0,7,4,2,2,6,2,0.06770942671755258
34,0,7,4,2,33,9,2,0.19173799367157632
24,0,7,4,3,41,6,2,0.4276053908218187
33,0,7,4,0,31,5,2,0.3984089101362767
35,1,7,4,2,88,4,2,0.2963872599615633
36,1,3,4,2,57,6,2,0.5812360910981134
31,1,7,3,2,0,6,2,0.08677289082782383
19,0,3,0,1,135,10,2,0.9737856048489756
31,0,7,3,3,41,6,2,0.4736018134052763
35,0,3,1,2,8,7,2,0.8991258406437996
23,0,7,2,2,3,4,3,0.076564665158111
33,0,3,0,0,113,7,2,0.9945804368216802
27,0,7,4,1,30,6,3,0.1039700280549616
30,1,3,4,2,2,11,3,0.12205835951652672
21,0,3,1,2,24,8,2,0.8572483925689074
24,1,7,4,1,2,3,1,0.2418667641993756
34,0,7,1,0,133,8,1,0.987942938879491
21,1,7,1,0,5,11,2,0.7963842576183967
21,1,1,3,2,11,12,1,0.5265800127543805
23,0,3,1,2,31,10,2,0.8572483925689074
30,0,3,3,2,17,14,0,0.9484940018570879
19,0,3,4,3,2,7,2,0.23769177786383444
32,1,7,1,2,179,11,3,0.9161088369866378
27,0,3,0,3,5,7,3,0.8217997645465506
38,1,7,2,2,1,7,3,0.076564665158111
25,1,3,4,2,91,12,2,0.5433159088079472
32,0,3,4,2,6,7,3,0.3122936162960593
21,0,3,1,2,2,7,1,0.8325302417116326
34,1,7,3,0,211,4,2,0.9039658691501351
30,0,3,4,3,7,7,2,0.5045714971936305
31,0,7,1,3,1,7,2,0.49737036287702346
21,1,7,4,2,44,7,2,0.3295081344382887
26,1,7,4,0,161,11,2,0.77173761566687
36,1,7,2,3,3,7,3,0.15451505168633256
36,1,7,4,3,2,5,1,0.2298906762907927
22,0,3,4,1,107,4,1,0.6989313260555179
27,0,0,1,3,49,5,2,0.9346826720162051
34,0,7,1,3,1,9,3,0.4988717493115305
21,0,3,1,2,79,8,2,0.8572483925689074
33,1,3,4,2,1,7,2,0.17020729105823318
33,1,3,0,3,40,4,2,0.9805559665529248
30,1,3,4,1,7,4,2,0.32592173020100806
35,0,3,1,1,7,5,2,0.812513978091017
25,0,0,4,1,178,6,2,0.5572061211309661
22,1,3,1,1,38,4,3,0.9003195671632928
31,0,7,4,3,24,6,3,0.19640828735719237
33,1,7,4,0,6,6,3,0.16615587055551284
26,1,3,0,2,14,5,2,0.9097697934700519
34,1,7,2,0,4,9,3,0.25128998341775116
21,0,7,4,3,46,6,2,0.4276053908218187
24,0,3,1,3,123,7,2,0.9789926591994533
20,0,7,4,2,4,9,3,0.0666218676473796
31,0,7,0,3,4,6,0,0.8616814528933112
33,0,3,4,3,99,8,2,0.6439343683615386
31,1,7,1,2,113,11,2,0.8485770776686115
22,0,7,4,2,41,7,3,0.24986498513370112
29,0,7,1,2,237,12,1,0.9775606603875555
19,1,3,4,3,182,4,3,0.7789593847065341
19,1,3,1,3,148,6,2,0.985749072063653
29,0,7,0,2,176,9,2,0.9666067678836112
23,0,3,4,3,7,9,2,0.5045714971936305
36,1,7,4,2,232,5,3,0.4508020768233382
34,1,7,0,0,11,5,2,0.9088127883060475
19,1,1,1,0,15,6,3,0.8958141388864265
23,1,7,4,2,21,8,3,0.13851507233090157
21,0,7,1,0,141,6,3,0.9535734370664966
26,0,1,1,1,9,9,2,0.766316625798995
20,1,0,1,0,75,5,3,0.9855934687355116
34,0,7,4,3,215,6,2,0.6480033370804856
21,1,3,1,1,0,11,2,0.6632237716334634
22,0,7,1,2,13,5,3,0.6814334044724342
23,0,7,3,0,11,10,2,0.4436992121419159
30,0,3,4,1,5,5,2,0.17671151935013055
28,1,7,4,0,189,7,2,0.77173761566687
35,0,3,3,3,39,6,2,0.7175962371084119
22,0,7,1,2,24,10,2,0.7593810169389497
38,0,7,4,1,11,4,2,0.14617156669624295
37,0,7,1,2,30,4,2,0.7593810169389497
23,0,3,4,3,179,7,3,0.7789593847065341
25,0,1,0,3,11,5,2,0.8865406075054594
26,1,7,4,2,215,6,1,0.7660606225444355
34,0,7,4,2,54,4,2,0.3295081344382887
21,1,7,3,3,159,6,2,0.6891633884028409
34,0,3,1,2,39,8,2,0.9255987115866665
35,1,7,4,3,53,5,3,0.3361386014765922
37,0,7,4,3,5,6,2,0.13799151878469615
23,0,3,1,3,128,6,3,0.969312457944115
38,1,3,2,2,1,7,3,0.18973932874463328
29,1,7,4,1,13,6,2,0.14617156669624295
35,0,7,3,2,2,9,2,0.08043270865844954
31,1,7,3,2,51,6,2,0.39134031552552034
19,1,3,1,2,113,7,2,0.9405732153277967
32,1,1,4,1,99,5,1,0.5420221404422292
25,1,7,4,2,46,11,2,0.3295081344382887
23,0,1,0,2,70,4,2,0.8371398449267301
36,1,3,0,2,39,7,1,0.9826025502984026
19,0,7,4,2,4,4,4,0.0952756906627491
20,1,3,0,2,55,8,2,0.9707388497978132
38,1,3,4,2,48,7,3,0.48473668424663047
23,1,7,4,3,5,5,2,0.13799151878469615
32,1,0,4,3,51,8,2,0.895379684190664
35,0,7,1,2,14,7,2,0.7593810169389497
35,0,7,4,3,35,6,2,0.2650325116032955
38,0,3,1,2,16,8,3,0.8579817480466164
33,0,7,1,2,7,7,2,0.7593810169389497
20,0,7,1,3,112,8,4,0.8949439313393902
35,0,7,4,2,37,7,2,0.3295081344382887
36,0,0,1,2,107,12,2,0.8446299292892298
31,1,3,4,2,126,6,2,0.7737751171854721
30,0,1,4,2,213,6,2,0.6355319873203712
36,1,7,2,3,218,4,4,0.7561432999559756
22,0,1,4,2,37,7,2,0.41438226313210946
33,1,7,4,3,2,6,3,0.06961888680922525
31,0,7,3,1,2,8,2,0.059374787603645514
30,0,3,2,3,192,6,2,0.8975147261686591
22,0,7,4,1,1,2,3,0.07404847555401207
31,0,3,4,2,47,6,3,0.48473668424663047
29,1,3,1,2,212,9,2,0.9784964079389573
30,1,7,4,2,5,4,2,0.0952756906627491
38,0,7,4,2,6,7,2,0.19173799367157632
31,0,3,1,2,209,5,2,0.9684116697565233
36,0,7,4,2,4,5,2,0.0952756906627491
19,1,7,4,3,76,7,2,0.2650325116032955
27,1,3,4,2,95,6,2,0.5433159088079472
29,0,3,4,3,42,6,2,0.6784444771152031
21,0,7,0,3,1,6,2,0.725181404131303
29,0,7,2,2,82,9,3,0.21310624157706284
38,1,7,1,1,4,4,1,0.7321787460812155
34,1,7,4,2,2,10,2,0.06770942671755258
36,0,3,1,3,17,6,3,0.8608637199543453
27,1,7,4,2,72,5,2,0.19173799367157632
36,0,3,1,2,150,4,0,0.9970343675494922
22,0,7,1,2,12,8,2,0.6801282715042763
32,1,7,4,2,24,8,2,0.19173799367157632
20,0,7,4,0,4,9,3,0.16615587055551284
24,1,7,1,1,19,6,1,0.860302415900484
22,0,3,0,2,71,11,2,0.9097697934700519
24,1,7,4,2,5,8,2,0.0952756906627491
28,1,7,4,2,1,8,2,0.06770942671755258
29,1,7,4,1,2,11,2,0.04980215760699774
21,0,7,3,2,20,6,2,0.23684998372404348
22,1,7,2,3,6,4,1,0.4216535563797643
23,1,7,2,2,25,8,2,0.2854919466483189
27,0,7,1,0,23,8,2,0.8980685915132466
33,1,1,2,2,8,6,3,0.2805428995680137
27,0,3,4,2,15,6,2,0.401193131209257
36,1,7,4,3,1,5,3,0.06961888680922525
27,0,7,2,0,58,9,2,0.6979643237354605
31,1,7,4,1,1,8,2,0.04980215760699774
29,1,7,3,0,4,9,2,0.27778621029337996
32,0,0,4,0,2,3,2,0.3965651750425406
19,1,7,4,2,6,12,2,0.0952756906627491
20,1,7,4,1,6,6,2,0.14617156669624295
33,0,0,4,2,3,6,2,0.1316642413333047
32,0,3,1,2,3,8,1,0.9145232060121089
19,0,1,1,3,98,9,2,0.9246170857743808
31,0,7,4,0,3,10,2,0.1685748023948792
19,1,1,3,2,79,5,3,0.23246980684572602
36,0,7,1,0,179,9,3,0.9682399974417046
35,1,7,3,3,23,5,3,0.22741615698116557
32,0,7,4,2,90,10,2,0.2963872599615633
27,0,3,4,0,150,7,2,0.90520193894796
35,0,3,1,2,238,11,3,0.9685948692707739
32,1,1,0,2,21,6,2,0.8371398449267301
26,0,3,1,2,107,7,3,0.9147312661538861
28,1,7,0,0,24,9,2,0.940579001845366
19,1,3,1,0,29,7,2,0.943708776447091
37,1,1,4,0,114,5,2,0.6286963817308128
25,0,7,1,2,24,8,3,0.5903565139703284
36,0,7,4,2,0,8,3,0.0469161421399008
34,0,3,0,1,5,11,2,0.7636030012967202
37,1,7,4,1,29,7,2,0.14617156669624295
28,1,1,1,0,26,6,2,0.8952522920689405
33,0,7,1,2,147,12,3,0.8803435271714264
32,0,3,2,3,153,3,2,0.9517240837611805
26,1,3,2,2,12,7,2,0.5301832089223527
22,0,7,3,2,44,8,2,0.39134031552552034
28,0,7,2,2,15,11,3,0.21310624157706284
36,0,7,4,2,129,5,2,0.5477271131353904
30,1,3,4,2,56,6,3,0.48473668424663047
36,1,7,4,3,43,6,1,0.6688702913308949
37,1,3,2,0,1,7,2,0.6903758020491555
20,0,3,4,2,10,12,2,0.401193131209257
28,1,7,4,3,35,6,3,0.19640828735719237
24,0,7,3,3,32,9,3,0.24228971076103156
25,1,7,1,1,3,5,2,0.4108224364416618
27,1,1,2,2,25,6,2,0.36520383913563653
19,0,7,0,3,3,11,1,0.8770750373036289
24,0,7,2,2,1,4,2,0.10899547604453799
27,0,7,4,2,0,7,3,0.0469161421399008
22,0,7,2,0,7,5,2,0.7205676767508963
24,1,3,3,3,7,6,2,0.5712652677218227
20,1,3,1,2,18,4,2,0.8991258406437996
35,1,3,3,0,3,8,2,0.6980440724419763
28,1,1,3,2,11,11,3,0.21802561537235302
27,1,1,4,0,87,9,2,0.6286963817308128
36,1,1,3,0,2,10,3,0.20563786386851055
30,1,7,2,3,12,10,0,0.6109905645128729
20,1,7,1,2,2,7,3,0.30614093416389604
32,0,7,4,2,6,8,2,0.0952756906627491
34,1,3,3,3,3,5,2,0.3525439078500718
34,1,7,4,2,3,8,2,0.0952756906627491
20,1,7,2,2,24,7,2,0.2854919466483189
25,1,3,2,0,88,4,3,0.7913051374014868
20,0,0,1,1,14,7,0,0.8945141607768553
24,0,1,4,3,182,6,2,0.7260764618409107
28,0,3,3,2,9,6,0,0.8662418006269915
22,0,3,1,0,71,11,3,0.9191130787936367
28,0,7,4,0,220,6,2,0.8865676817234908
20,1,7,0,1,89,5,2,0.8206223321280555
28,1,7,4,3,1,6,3,0.06961888680922525
31,0,7,1,2,7,8,2,0.6801282715042763
38,0,7,4,2,2,4,3,0.0469161421399008
19,1,3,2,3,226,7,2,0.8975147261686591
23,0,0,1,0,2,6,3,0.6394473384330076
25,0,7,4,3,2,6,2,0.09942441049554852
20,0,7,1,3,120,12,2,0.9607709898690453
24,1,7,1,3,137,11,2,0.9607709898690453
19,1,7,3,3,6,7,3,0.11557091292248328
20,0,3,3,2,3,8,2,0.2115796129386567
19,1,7,4,1,28,8,3,0.1039700280549616
31,0,0,2,2,4,6,3,0.1475598216095132
30,1,3,4,2,52,4,3,0.48473668424663047
24,0,7,4,2,59,7,3,0.24986498513370112
32,1,3,1,0,11,8,2,0.943708776447091
33,1,3,4,3,74,7,2,0.5045714971936305
24,0,7,4,2,0,5,3,0.0469161421399008
38,1,3,4,0,4,7,2,0.6574755081909471
22,0,0,3,3,70,9,3,0.29766814957326887
30,1,7,0,0,10,4,2,0.940579001845366
32,1,7,3,2,4,8,2,0.12109230354434995
34,0,3,1,2,77,8,2,0.8572483925689074
31,1,3,4,1,12,6,2,0.32592173020100806
38,1,7,4,3,22,7,3,0.19640828735719237
24,1,7,1,2,4,5,2,0.48556956474893215
35,0,3,4,1,11,11,3,0.24682631673778008
27,0,1,1,3,34,5,2,0.8735373417377222
26,0,7,4,2,10,4,1,0.39077668936847837
37,0,7,4,1,2,12,3,0.034305763809608196
36,0,3,3,3,2,11,3,0.20288472751185507
27,1,3,4,2,1,11,3,0.12205835951652672
34,0,7,2,2,9,9,3,0.21310624157706284
35,0,7,4,2,142,5,2,0.5477271131353904
24,0,3,4,1,2,4,4,0.12894135123287565
24,0,7,4,2,128,7,2,0.5477271131353904
27,1,7,4,2,7,5,4,0.19173799367157632
32,1,3,1,2,1,4,2,0.7318220303041513
23,0,7,1,0,2,5,2,0.7295387493024799
27,1,1,4,2,50,7,2,0.41438226313210946
26,0,3,2,1,25,6,3,0.3556637538196237
32,1,3,2,0,116,8,2,0.8483518490794398
35,0,0,3,2,1,6,3,0.40447189484546897
28,0,7,4,2,4,7,2,0.0952756906627491
36,1,3,1,3,183,7,2,0.985749072063653
33,1,7,0,3,12,9,2,0.8960394822889021
37,0,7,4,3,5,5,2,0.13799151878469615
21,1,7,4,2,3,5,2,0.06770942671755258
33,0,7,4,1,2,11,3,0.034305763809608196
27,0,7,4,3,84,5,1,0.493683853920291
24,0,3,2,0,8,10,2,0.7590607867103114
24,1,7,2,2,76,10,2,0.2854919466483189
34,1,7,1,3,61,5,2,0.763712844466626
35,0,7,1,3,3,3,3,0.686445768018827
35,0,7,1,2,7,6,3,0.6814334044724342
23,1,7,3,2,42,8,2,0.37180672735768916
38,0,7,3,3,39,7,2,0.49427548486932893
34,1,3,3,3,41,10,2,0.7175962371084119
25,0,7,1,3,69,7,2,0.8275085311137813
27,0,3,3,2,19,5,2,0.4671057291157117
35,0,7,1,0,10,8,2,0.9532003153610481
31,1,3,2,2,1,9,3,0.18973932874463328
27,0,3,2,2,30,6,2,0.5301832089223527
27,0,3,4,3,1,11,3,0.17446634856967164
37,0,3,4,0,151,8,3,0.9373497858475586
29,0,0,1,1,6,4,0,0.8787343898085798
34,0,7,3,2,0,7,3,0.06050523749379667
31,1,7,1,3,17,6,3,0.686589351812313
27,1,7,4,2,8,7,2,0.19173799367157632
22,0,7,4,3,6,8,3,0.09788092345453299
38,0,7,4,2,30,6,2,0.19173799367157632
34,1,0,4,0,3,4,2,0.2974091269274671
22,0,3,2,2,1,12,2,0.2567780042175167
36,1,3,1,0,6,8,3,0.9440269620834761
